RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11110,종로구,17900,홍파동,1,대지,0199,0000,경희궁자이(2단지),2025-02-25,225000,84.835,0.0,17.0,,,2017,아파트,중개거래,서울 종로구
2025,11380,은평구,10800,역촌동,1,대지,0189,0001,센트레빌 아스테리움 시그니처,2025-02-25,76676,70.662,0.0,12.0,분양권,,0,아파트,중개거래,서울 은평구
2025,11215,광진구,10500,자양동,1,대지,0680,0064,롯데캐슬 이스트폴,2025-02-25,187980,101.88,0.0,35.0,분양권,,0,아파트,중개거래,서울 광진구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,16.41,24.67,5.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11290,성북구,13800,장위동,1,대지,0230,0003,성우스타팰리스(101동),2025-02-25,33000,45.89,26.0,4.0,,20250227,2015,연립다세대,중개거래,서울 성북구
2025,11290,성북구,13800,장위동,1,대지,0230,0003,성우스타팰리스(101동),2025-02-25,33000,45.89,26.0,4.0,,,2015,연립다세대,중개거래,서울 성북구
2025,11230,동대문구,11000,이문동,3,블럭,0257,0042,래미안 라그란데,2025-02-25,128000,84.97,0.0,4.0,분양권,,0,아파트,중개거래,서울 동대문구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,15.18,22.99,9.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11380,은평구,10500,구산동,1,대지,0213,0004,새천년구산2차,2025-02-25,24000,51.04,0.0,7.0,,,2004,아파트,중개거래,서울 은평구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,17.57,26.33,6.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11620,관악구,10100,봉천동,1,대지,1659,0004,동림오피스텔,2025-02-25,17800,24.24,34.17,8.0,,,2004,오피스텔,중개거래,서울 관악구
2025,11530,구로구,10900,궁동,1,대지,0292,0000,로제트힐,2025-02-25,31500,50.2,45.0,6.0,,,2016,연립다세대,중개거래,서울 마포구
2025,11305,강북구,10300,수유동,1,대지,0486,0002,삼흥연립,2025-02-25,19000,84.0,76.0,3.0,,,1984,연립다세대,중개거래,서울 강북구
2025,11410,서대문구,11200,대현동,1,대지,0104,0005,신촌푸르지오시티,2025-02-25,22700,26.758,37.042,5.0,,,2014,오피스텔,중개거래,서울 마포구
2025,11410,서대문구,11200,대현동,1,대지,0104,0005,신촌푸르지오시티,2025-02-25,22700,26.758,37.042,5.0,,20250226,2014,오피스텔,중개거래,서울 마포구
2025,11500,강서구,10300,화곡동,1,대지,1017,0015,상우주택B,2025-02-25,21900,50.61,24.0,2.0,,,2003,연립다세대,중개거래,서울 양천구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,16.41,24.67,5.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11470,양천구,10300,신월동,1,대지,0024,0005,강국,2025-02-25,51000,82.17,0.0,3.0,,,2006,아파트,중개거래,서울 양천구
2025,11380,은평구,10200,녹번동,1,대지,0276,0000,대림아파트(276),2025-02-25,70800,84.94,0.0,15.0,,,1993,아파트,중개거래,"서울 성동구, 서울 은평구"
2025,11410,서대문구,11700,연희동,1,대지,0739,0000,대우푸르지오,2025-02-25,102000,84.706,0.0,15.0,,,2002,아파트,중개거래,"서울 서대문구, 서울 용산구"
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,14.81,22.45,7.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11305,강북구,10200,번동,1,대지,0470,0001,삼성,2025-02-25,63000,84.96,0.0,5.0,,,1998,아파트,중개거래,"서울 강북구, 서울 동작구"
2025,11380,은평구,11400,진관동,1,대지,0062,0000,은평스카이뷰자이,2025-02-25,115500,84.748,0.0,30.0,,,2019,아파트,중개거래,서울 은평구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,16.41,24.67,5.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,16.41,24.67,6.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11200,성동구,10900,금호동1가,1,대지,0633,0000,벽산,2025-02-25,135000,114.57,0.0,15.0,,,2001,아파트,중개거래,서울 성동구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,16.41,24.67,7.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11140,중구,16200,신당동,1,대지,0333,0031,블루빌,2025-02-25,15000,16.84,12.0,4.0,,,2015,연립다세대,중개거래,서울 강남구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,16.41,24.67,7.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,16.41,24.67,8.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,20.8,31.16,10.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,20.8,31.16,8.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,20.8,31.16,9.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,20.8,31.16,7.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,18.36,27.53,9.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,18.36,27.53,7.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,18.36,27.53,10.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11230,동대문구,10800,회기동,1,대지,0346,0018,베라체캠퍼스,2025-02-25,25750,24.011,0.0,11.0,,,2013,아파트,중개거래,서울 동대문구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,18.36,27.53,8.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11530,구로구,10800,오류동,1,대지,0006,0016,글로리로뎀큐,2025-02-25,5700,17.57,26.33,10.0,,,2019,오피스텔,중개거래,서울 구로구
2025,11740,강동구,10600,둔촌동,1,대지,0621,0000,초원동아,2025-02-24,69500,59.63,0.0,8.0,,,1997,아파트,중개거래,서울 강동구
2025,11305,강북구,10300,수유동,1,대지,0511,0014,성원하이츠,2025-02-24,19000,44.28,25.0,3.0,,,2013,연립다세대,직거래,
2025,11320,도봉구,10600,방학동,1,대지,0734,0000,청구아파트,2025-02-24,52000,84.97,0.0,5.0,,20250225,1994,아파트,중개거래,서울 도봉구
2025,11470,양천구,10100,신정동,1,대지,1277,0000,신트리4,2025-02-24,65000,59.73,0.0,13.0,,,2000,아파트,중개거래,서울 양천구
2025,11740,강동구,10900,천호동,1,대지,0337,0000,현대캐슬,2025-02-24,27000,28.76,18.0,2.0,,,2019,연립다세대,중개거래,서울 강동구
2025,11680,강남구,10100,역삼동,1,대지,0720,0022,amco square 720,2025-02-24,23800,29.324,29.324,8.0,,,2011,오피스텔,중개거래,"서울 강남구, 서울 서초구"
2025,11320,도봉구,10600,방학동,1,대지,0734,0000,청구아파트,2025-02-24,52000,84.97,0.0,5.0,,,1994,아파트,중개거래,서울 도봉구
2025,11470,양천구,10200,목동,1,대지,0904,0000,목동신시가지4,2025-02-24,140000,48.69,0.0,15.0,,,1986,아파트,중개거래,서울 양천구
2025,11305,강북구,10200,번동,1,대지,0139,0000,해모로아파트,2025-02-24,47700,59.94,0.0,16.0,,,2003,아파트,중개거래,서울 강북구
2025,11560,영등포구,13200,신길동,1,대지,0010,0031,그랑시엘,2025-02-24,41000,24.93,17.0,3.0,,,2020,연립다세대,중개거래,경기 김포시
2025,11740,강동구,10500,길동,1,대지,0457,0000,청광플러스원큐브2차,2025-02-24,10000,14.495,0.0,10.0,,,2013,아파트,중개거래,서울 강동구
2025,11440,마포구,11500,상수동,1,대지,0402,0000,래미안밤섬리베뉴Ⅰ,2025-02-24,227000,121.4,0.0,16.0,,,2014,아파트,중개거래,서울 마포구
2025,11230,동대문구,10500,답십리동,1,대지,0497,0023,청계푸르지오시티,2025-02-24,15300,18.92,0.0,20.0,,,2015,아파트,중개거래,서울 동대문구
2025,11410,서대문구,11700,연희동,1,대지,0739,0000,대우푸르지오,2025-02-24,95000,84.706,0.0,18.0,,,2002,아파트,중개거래,서울 서대문구
2025,11530,구로구,10700,개봉동,1,대지,0481,0000,현대,2025-02-24,80000,114.99,0.0,3.0,,,2001,아파트,중개거래,서울 구로구
2025,11470,양천구,10100,신정동,1,대지,1323,0000,목동힐스테이트,2025-02-24,167500,84.88,0.0,3.0,,,2016,아파트,중개거래,서울 양천구
2025,11710,송파구,10600,삼전동,1,대지,0170,0003,한승리치빌,2025-02-24,45000,26.71,16.0,3.0,,,2020,연립다세대,중개거래,서울 송파구
2025,11680,강남구,11100,세곡동,1,대지,0584,0000,센트라빌,2025-02-24,35000,46.078,64.9402,6.0,,,2017,오피스텔,중개거래,서울 서대문구
2025,11350,노원구,10300,공릉동,1,대지,0081,0000,태강아파트(아이파크),2025-02-24,48000,49.6,0.0,5.0,,,1999,아파트,중개거래,서울 노원구
2025,11305,강북구,10100,미아동,1,대지,0813,0000,래미안트리베라1단지,2025-02-24,80750,84.97,0.0,1.0,,,2010,아파트,중개거래,서울 강북구
2025,11230,동대문구,10500,답십리동,1,대지,0530,0017,한성아펠시티,2025-02-24,17500,22.14,31.98,11.0,,,2019,오피스텔,중개거래,경기 파주시
2025,11230,동대문구,10600,장안동,1,대지,0416,0001,에스아이팰리스장안센텀,2025-02-24,22500,14.213,0.0,10.0,,,2020,아파트,직거래,
2025,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2025-02-24,92500,84.97,0.0,25.0,,,2002,아파트,중개거래,서울 노원구
2025,11680,강남구,10600,대치동,1,대지,1014,0003,대치삼성,2025-02-24,221000,84.58,0.0,23.0,,,2000,아파트,중개거래,서울 성동구
2025,11710,송파구,10800,문정동,1,대지,0639,0005,힐스테이트에코송파,2025-02-24,18500,21.064,31.3804,6.0,,,2017,오피스텔,중개거래,서울 송파구
2025,11305,강북구,10300,수유동,1,대지,0035,0019,은진하이빌,2025-02-24,18500,46.67,26.0,5.0,,,2015,연립다세대,중개거래,서울 강북구
2025,11500,강서구,10900,방화동,1,대지,0286,0001,한미(286-1),2025-02-24,40800,47.22,0.0,3.0,,,1988,아파트,중개거래,서울 강서구
2025,11200,성동구,10700,행당동,1,대지,0001,0000,그린빌라,2025-02-24,61500,79.15,39.0,2.0,,,2003,연립다세대,중개거래,서울 성동구
2025,11710,송파구,10500,석촌동,,,,,,2025-02-24,52000,86.0,32.0,0.0,,,1988,단독다가구,직거래,
2025,11680,강남구,10500,삼성동,1,대지,0098,0011,삼부아그레빌,2025-02-24,180000,84.755,0.0,11.0,,,2003,아파트,중개거래,서울 강남구
2025,11140,중구,16500,황학동,1,대지,1229,0000,힐스테이트 청계 센트럴,2025-02-24,69000,48.619,69.7387,20.0,,,2024,오피스텔,중개거래,서울 중구
2025,11380,은평구,10100,수색동,1,대지,0415,0001,e편한세상 수색 에코포레,2025-02-24,70500,84.951,0.0,5.0,,,2003,아파트,중개거래,서울 은평구
2025,11470,양천구,10200,목동,1,대지,0804,0016,청하빌라,2025-02-24,25600,30.86,21.0,3.0,,,2013,연립다세대,중개거래,서울 양천구
2025,11305,강북구,10300,수유동,1,대지,0274,0005,공간라움,2025-02-24,10000,14.22,5.0,5.0,,,2017,연립다세대,중개거래,서울 강북구
2025,11500,강서구,10500,마곡동,1,대지,0773,0003,힐스테이트에코동익,2025-02-24,20000,24.57,35.004,14.0,,,2017,오피스텔,중개거래,서울 강서구
2025,11260,중랑구,10600,신내동,1,대지,0657,0000,신내9진흥,2025-02-24,28700,33.18,0.0,11.0,,20250227,1996,아파트,중개거래,서울 중랑구
2025,11680,강남구,10700,신사동,1,대지,0540,0008,현대빌라(540-8),2025-02-24,21300,37.56,23.0,-1.0,,,1991,연립다세대,직거래,
2025,11440,마포구,10400,도화동,1,대지,0550,0000,삼성,2025-02-24,140500,72.185,0.0,7.0,,,1997,아파트,중개거래,서울 마포구
2025,11500,강서구,10900,방화동,1,대지,0615,0103,형제,2025-02-24,87000,80.03,0.0,2.0,,,1982,아파트,중개거래,서울 강서구
2025,11110,종로구,17500,숭인동,1,대지,0581,0000,21스타캐슬,2025-02-24,28700,36.63,25.0,1.0,,,2021,연립다세대,직거래,
2025,11320,도봉구,10600,방학동,1,대지,0314,0019,청학빌라A동,2025-02-24,8400,40.95,27.0,-1.0,,,1989,연립다세대,중개거래,서울 도봉구
2025,11560,영등포구,11000,여의도동,1,대지,0013,0000,여의도파라곤,2025-02-24,32000,34.21,49.44,8.0,,,2005,오피스텔,중개거래,서울 영등포구
2025,11470,양천구,10200,목동,1,대지,0315,0006,힐타운,2025-02-24,47500,74.05,0.0,4.0,,,2004,아파트,중개거래,서울 양천구
2025,11680,강남구,10100,역삼동,1,대지,0735,0017,역삼 푸르지오 시티,2025-02-24,23300,23.9,23.9,14.0,,,2016,오피스텔,중개거래,"서울 강남구, 서울 서초구"
2025,11470,양천구,10300,신월동,1,대지,0087,0007,SK바움빌,2025-02-24,17500,25.9,15.0,3.0,,,2017,연립다세대,직거래,
2025,11380,은평구,10700,응암동,1,대지,0111,0014,백명TRENDY,2025-02-24,10100,25.795,36.644,7.0,,,2003,오피스텔,중개거래,서울 은평구
2025,11560,영등포구,13200,신길동,1,대지,4945,0000,래미안영등포프레비뉴,2025-02-24,136000,84.98,0.0,2.0,,,2015,아파트,중개거래,서울 영등포구
2025,11410,서대문구,11700,연희동,1,대지,0520,0145,유지빌,2025-02-24,21500,54.98,22.0,5.0,,,2006,연립다세대,중개거래,서울 서대문구
2025,11620,관악구,10100,봉천동,1,대지,0635,0457,로마아트빌,2025-02-24,45000,84.47,0.0,2.0,,,2003,아파트,중개거래,서울 관악구
2025,11530,구로구,10700,개봉동,1,대지,0343,0005,로얄하이츠(343-5),2025-02-24,26000,41.37,24.0,4.0,,,2018,연립다세대,중개거래,서울 구로구
2025,11560,영등포구,10700,영등포동6가,1,대지,0127,0014,썬샤인(127-14),2025-02-24,30500,29.97,16.0,5.0,,,2019,연립다세대,중개거래,서울 영등포구
2025,11350,노원구,10300,공릉동,1,대지,0670,0011,로우폴리스,2025-02-24,11000,22.08,27.84,10.0,,,2004,오피스텔,중개거래,서울 노원구
2025,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,2025-02-24,154000,59.785,0.0,21.0,,,2019,아파트,중개거래,서울 강동구
2025,11560,영등포구,11000,여의도동,1,대지,0041,0000,대교,2025-02-24,337500,151.74,0.0,3.0,,,1975,아파트,중개거래,서울 영등포구
2025,11380,은평구,10600,대조동,1,대지,0026,0014,대경아르체아파트,2025-02-24,35000,29.99,0.0,3.0,,,2021,아파트,직거래,
2025,11560,영등포구,10900,영등포동8가,1,대지,0076,0001,삼환,2025-02-24,114000,84.87,0.0,3.0,,,1999,아파트,중개거래,서울 영등포구
2025,11710,송파구,11200,오금동,1,대지,0130,0007,성우리빙타워,2025-02-24,12500,30.99,39.1,7.0,,,2002,오피스텔,직거래,
2025,11290,성북구,13400,길음동,1,대지,1287,0001,롯데캐슬골든힐스,2025-02-24,95000,84.932,0.0,17.0,,,2019,아파트,중개거래,서울 성북구
2025,11470,양천구,10200,목동,1,대지,0956,0000,롯데캐슬위너,2025-02-24,122000,84.97,0.0,7.0,,,2005,아파트,중개거래,서울 양천구
2025,11230,동대문구,10500,답십리동,1,대지,0080,0000,답십리청솔우성,2025-02-24,67000,59.89,0.0,1.0,,,2000,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10400,전농동,1,대지,0100,0001,다스하우스,2025-02-24,9800,14.46,21.53,6.0,,,2018,오피스텔,중개거래,서울 동대문구
2025,11740,강동구,10500,길동,1,대지,0481,0000,다성이즈빌,2025-02-24,69000,46.15,0.0,6.0,,,2023,아파트,직거래,
2025,11200,성동구,11300,옥수동,1,대지,0528,0000,옥수파크힐스101동~116동,2025-02-24,207000,84.64,0.0,14.0,,,2016,아파트,중개거래,"서울 성동구, 서울 영등포구"
2025,11500,강서구,10300,화곡동,1,대지,0341,0051,대안빌라(341-51),2025-02-24,29500,62.24,33.0,2.0,,,2002,연립다세대,중개거래,서울 강서구
2025,11260,중랑구,10200,상봉동,1,대지,0119,0025,루체빌,2025-02-24,52500,58.15,36.0,3.0,,20250224,2022,연립다세대,중개거래,서울 중랑구
2025,11380,은평구,10900,신사동,1,대지,0241,0027,살렛스위스빌라(241-27),2025-02-24,23500,83.99,26.0,5.0,,,2002,연립다세대,중개거래,인천 중구
2025,11620,관악구,10100,봉천동,1,대지,0180,0128,아이빌(180-128),2025-02-24,38900,51.36,30.0,2.0,,,2012,연립다세대,중개거래,서울 관악구
2025,11710,송파구,10700,가락동,1,대지,0095,0001,가락금호아파트,2025-02-24,114000,59.91,0.0,12.0,,,1997,아파트,중개거래,서울 송파구
2025,11260,중랑구,10600,신내동,1,대지,0650,0000,신내6대주,2025-02-24,48800,49.77,0.0,7.0,,,1996,아파트,중개거래,서울 중랑구
2025,11680,강남구,10100,역삼동,1,대지,0823,0026,강남역두산위브센티움,2025-02-24,21000,28.706,39.295,6.0,,,2004,오피스텔,중개거래,서울 강남구
2025,11230,동대문구,11000,이문동,3,블럭,0149,0008,이문 아이파크 자이,2025-02-24,90570,59.96,0.0,5.0,분양권,,0,아파트,직거래,
2025,11530,구로구,10200,구로동,1,대지,0567,0004,구로에스케이뷰,2025-02-24,60500,96.948,120.893,19.0,,,2006,오피스텔,중개거래,서울 구로구
2025,11545,금천구,10100,가산동,1,대지,0142,0020,벨리지움,2025-02-24,28900,25.81,8.0,8.0,,,2021,연립다세대,직거래,
2025,11260,중랑구,10300,중화동,1,대지,0144,0000,(144-0),2025-02-24,34400,50.35,43.0,2.0,,,1980,연립다세대,중개거래,서울 중랑구
2025,11170,용산구,12100,용문동,1,대지,0038,0203,용문더힐,2025-02-24,44500,19.65,13.0,2.0,,,2024,연립다세대,중개거래,서울 용산구
2025,11530,구로구,11000,온수동,1,대지,0055,0006,조양그랜드맨션101동,2025-02-24,36500,59.84,35.0,4.0,,,2002,연립다세대,중개거래,서울 구로구
2025,11470,양천구,10300,신월동,1,대지,0981,0007,선경주택3동,2025-02-24,12850,41.23,30.0,2.0,,,1986,연립다세대,중개거래,서울 양천구
